route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
11678,1,3211986,SCOTTS HILL,,0,4777,139291,1,1
11678,1,3211987,OWINGS MILLS CENTER,,0,4775,139290,1,1
11678,1,3211988,OWINGS MILLS CENTER,,0,4653,139290,1,1
11678,1,3211989,COPPER RIDGE,,0,4629,139292,1,1
11678,1,3211990,VELVET VALLEY,,0,4776,139293,1,1
11678,1,3211991,LUCKMAN PARK,,1,4778,139296,1,1
11678,1,3211992,LUCKMAN PARK,,1,4628,139295,1,1
11678,1,3211993,LUCKMAN PARK,,1,4909,139294,1,1
11678,1,3211994,LUCKMAN PARK,,1,4928,139297,1,1
11678,1,3211995,LUCKMAN PARK,,1,4778,139297,1,1
11678,1,3211996,LUCKMAN PARK,,1,4633,139295,1,1
11678,1,3211997,LUCKMAN PARK,,1,4929,139294,1,1
11679,1,3212007,TOWSON,,0,3701,139299,1,1
11679,1,3212008,TOWSON,,0,3700,139299,1,1
11679,1,3212009,TOWSON,,0,3701,139299,1,1
11679,1,3212010,TOWSON,,0,3702,139299,1,1
11679,1,3212011,TOWSON,,0,3700,139299,1,1
11679,1,3212012,TOWSON,,0,3703,139299,1,1
11679,1,3212013,TOWSON,,0,3704,139299,1,1
11679,1,3212014,TOWSON,,0,3702,139299,1,1
11679,1,3212015,TOWSON,,0,3709,139299,1,1
11679,1,3212016,TOWSON,,0,3710,139299,1,1
11679,1,3212017,TOWSON,,0,3711,139299,1,1
11679,1,3212018,TOWSON,,0,3712,139299,1,1
11679,1,3212019,TOWSON,,0,3713,139299,1,1
11679,1,3212020,TOWSON,,0,3714,139299,1,1
11679,1,3212021,TOWSON,,0,3711,139299,1,1
11679,1,3212022,TOWSON,,0,3712,139299,1,1
11679,1,3212023,TOWSON,,0,3714,139299,1,1
11679,1,3212024,TOWSON,,0,3712,139299,1,1
11679,1,3212025,TOWSON,,0,3715,139299,1,1
11679,1,3212026,TOWSON,,0,3714,139299,1,1
11679,1,3212027,TOWSON,,0,3705,139299,1,1
11679,1,3212028,TOWSON,,0,3703,139299,1,1
11679,1,3212029,TOWSON,,0,3706,139299,1,1
11679,1,3212030,TOWSON,,0,3707,139299,1,1
11679,1,3212031,TOWSON,,0,3703,139299,1,1
11679,1,3212032,TOWSON,,0,3706,139299,1,1
11679,1,3212033,TOWSON,,0,3707,139299,1,1
11679,1,3212034,TOWSON,,0,3709,139299,1,1
11679,1,3212035,TOWSON,,0,3706,139299,1,1
11679,1,3212036,TOWSON,,0,3708,139299,1,1
11679,1,3212037,TOWSON,,0,3715,139299,1,1
11679,1,3212038,TOWSON,,0,3714,139299,1,1
11679,1,3212039,TOWSON,,0,3715,139299,1,1
11679,1,3212040,HUNT VALLEY,,1,3700,139301,1,1
11679,1,3212041,HUNT VALLEY,,1,3701,139301,1,1
11679,1,3212042,HUNT VALLEY,,1,3700,139301,1,1
11679,1,3212043,HUNT VALLEY,,1,3703,139301,1,1
11679,1,3212044,HUNT VALLEY,,1,3704,139301,1,1
11679,1,3212045,HUNT VALLEY,,1,3702,139301,1,1
11679,1,3212046,HUNT VALLEY,,1,3705,139301,1,1
11679,1,3212047,HUNT VALLEY,,1,3703,139301,1,1
11679,1,3212048,HUNT VALLEY,,1,3706,139301,1,1
11679,1,3212049,HUNT VALLEY,,1,3711,139301,1,1
11679,1,3212050,HUNT VALLEY,,1,3712,139301,1,1
11679,1,3212051,HUNT VALLEY,,1,3713,139301,1,1
11679,1,3212052,HUNT VALLEY,,1,3710,139301,1,1
11679,1,3212053,HUNT VALLEY,,1,3711,139301,1,1
11679,1,3212054,HUNT VALLEY,,1,3712,139301,1,1
11679,1,3212055,HUNT VALLEY,,1,3715,139301,1,1
11679,1,3212056,HUNT VALLEY,,1,3714,139301,1,1
11679,1,3212057,HUNT VALLEY,,1,3712,139301,1,1
11679,1,3212058,HUNT VALLEY,,1,3715,139301,1,1
11679,1,3212059,HUNT VALLEY,,1,3714,139301,1,1
11679,1,3212060,HUNT VALLEY,,1,3712,139301,1,1
11679,1,3212061,HUNT VALLEY,,1,3706,139301,1,1
11679,1,3212062,HUNT VALLEY,,1,3707,139301,1,1
11679,1,3212063,HUNT VALLEY,,1,3703,139301,1,1
11679,1,3212064,HUNT VALLEY,,1,3706,139301,1,1
11679,1,3212065,HUNT VALLEY,,1,3707,139301,1,1
11679,1,3212066,HUNT VALLEY,,1,3703,139301,1,1
11679,1,3212067,HUNT VALLEY,,1,3706,139301,1,1
11679,1,3212068,HUNT VALLEY,,1,3708,139301,1,1
11679,1,3212069,HUNT VALLEY,,1,3709,139301,1,1
11679,1,3212070,HUNT VALLEY,,1,3715,139301,1,1
11679,1,3212071,HUNT VALLEY,,1,3715,139301,1,1
11679,1,3212072,HUNT VALLEY,,1,3714,139301,1,1
11680,1,3212167,FORT McHENRY,,0,1604,139305,1,1
11680,1,3212168,FORT McHENRY,,0,4825,139305,1,1
11680,1,3212169,FORT McHENRY,,0,1600,139305,1,1
11680,1,3212170,FORT McHENRY,,0,4825,139305,1,1
11680,1,3212171,FORT McHENRY,,0,1604,139305,1,1
11680,1,3212172,FORT McHENRY,,0,1605,139305,1,1
11680,1,3212173,FORT McHENRY,,0,4828,139305,1,1
11680,1,3212174,FORT McHENRY,,0,1604,139305,1,1
11680,1,3212175,FORT McHENRY,,0,1605,139305,1,1
11680,1,3212176,FORT McHENRY,,0,1603,139305,1,1
11680,1,3212177,FORT McHENRY,,0,1600,139305,1,1
11680,1,3212178,FORT McHENRY,,0,1601,139305,1,1
11680,1,3212179,FORT McHENRY,,0,1603,139305,1,1
11680,1,3212180,FORT McHENRY,,0,1600,139305,1,1
11680,1,3212181,FORT McHENRY,,0,1601,139305,1,1
11680,1,3212182,FORT McHENRY,,0,1602,139305,1,1
11680,1,3212183,FORT McHENRY,,0,1603,139305,1,1
11680,1,3212184,FORT McHENRY,,0,1600,139305,1,1
11680,1,3212185,FORT McHENRY,,0,1601,139305,1,1
11680,1,3212186,FORT McHENRY,,0,1602,139305,1,1
11680,1,3212187,FORT McHENRY,,0,1603,139305,1,1
11680,1,3212188,FORT McHENRY,,0,4827,139305,1,1
11680,1,3212189,FORT McHENRY,,0,1601,139305,1,1
11680,1,3212190,FORT McHENRY,,0,1606,139305,1,1
11680,1,3212191,FORT McHENRY,,0,1605,139305,1,1
11680,1,3212192,FORT McHENRY,,0,4828,139305,1,1
11680,1,3212193,FORT McHENRY,,0,1604,139305,1,1
11680,1,3212194,FORT McHENRY,,0,1605,139305,1,1
11680,1,3212195,FORT McHENRY,,0,1602,139305,1,1
11680,1,3212196,FORT McHENRY,,0,4826,139305,1,1
11680,1,3212197,FORT McHENRY,,0,4828,139305,1,1
11680,1,3212198,DOWNTOWN,,0,1600,139302,1,1
11680,1,3212199,ROLAND PARK,,0,1602,139303,1,1
11680,1,3212200,ROLAND PARK,,0,4501,139303,1,1
11680,1,3212201,SINAI HOSPITAL,,1,4826,139311,1,1
11680,1,3212202,SINAI HOSPITAL,,1,1600,139311,1,1
11680,1,3212203,SINAI HOSPITAL,,1,1600,139311,1,1
11680,1,3212204,SINAI HOSPITAL,,1,4825,139311,1,1
11680,1,3212205,SINAI HOSPITAL,,1,1604,139311,1,1
11680,1,3212206,SINAI HOSPITAL,,1,1605,139311,1,1
11680,1,3212207,SINAI HOSPITAL,,1,4828,139311,1,1
11680,1,3212208,SINAI HOSPITAL,,1,1601,139311,1,1
11680,1,3212209,SINAI HOSPITAL,,1,4825,139311,1,1
11680,1,3212210,SINAI HOSPITAL,,1,1603,139311,1,1
11680,1,3212211,SINAI HOSPITAL,,1,1601,139311,1,1
11680,1,3212212,SINAI HOSPITAL,,1,1602,139311,1,1
11680,1,3212213,SINAI HOSPITAL,,1,1603,139311,1,1
11680,1,3212214,SINAI HOSPITAL,,1,1600,139311,1,1
11680,1,3212215,SINAI HOSPITAL,,1,1601,139311,1,1
11680,1,3212216,SINAI HOSPITAL,,1,1602,139311,1,1
11680,1,3212217,SINAI HOSPITAL,,1,1603,139311,1,1
11680,1,3212218,SINAI HOSPITAL,,1,1600,139311,1,1
11680,1,3212219,SINAI HOSPITAL,,1,1601,139311,1,1
11680,1,3212220,SINAI HOSPITAL,,1,1602,139311,1,1
11680,1,3212221,SINAI HOSPITAL,,1,1603,139311,1,1
11680,1,3212222,SINAI HOSPITAL,,1,4827,139311,1,1
11680,1,3212223,SINAI HOSPITAL,,1,1601,139311,1,1
11680,1,3212224,SINAI HOSPITAL,,1,4828,139311,1,1
11680,1,3212225,SINAI HOSPITAL,,1,1606,139311,1,1
11680,1,3212226,SINAI HOSPITAL,,1,1604,139311,1,1
11680,1,3212227,SINAI HOSPITAL,,1,1605,139311,1,1
11680,1,3212228,SINAI HOSPITAL,,1,4828,139311,1,1
11680,1,3212229,SINAI HOSPITAL,,1,1604,139311,1,1
11680,1,3212230,SINAI HOSPITAL,,1,1605,139311,1,1
11680,1,3212231,SINAI HOSPITAL,,1,1600,139311,1,1
11680,1,3212232,STATION NORTH,,1,1606,139309,1,1
11680,1,3212233,STATION NORTH,,1,1351,139309,1,1
11680,1,3212234,ROGERS AVE METRO,,1,4826,139308,1,1
11681,1,3212337,DOWNTOWN,,0,1659,139312,1,1
11681,1,3212338,DOWNTOWN,,0,1658,139312,1,1
11681,1,3212339,DOWNTOWN,,0,1653,139312,1,1
11681,1,3212340,DOWNTOWN,,0,1659,139312,1,1
11681,1,3212341,DOWNTOWN,,0,1658,139312,1,1
11681,1,3212342,DOWNTOWN,,0,1653,139312,1,1
11681,1,3212343,DOWNTOWN,,0,1659,139312,1,1
11681,1,3212344,DOWNTOWN,,0,1655,139312,1,1
11681,1,3212345,DOWNTOWN,,0,1653,139312,1,1
11681,1,3212346,DOWNTOWN,,0,1654,139312,1,1
11681,1,3212347,DOWNTOWN,,0,1652,139312,1,1
11681,1,3212348,DOWNTOWN,,0,1651,139312,1,1
11681,1,3212349,DOWNTOWN,,0,1650,139312,1,1
11681,1,3212350,DOWNTOWN,,0,1656,139312,1,1
11681,1,3212351,DOWNTOWN,,0,1651,139312,1,1
11681,1,3212352,DOWNTOWN,,0,1650,139312,1,1
11681,1,3212353,DOWNTOWN,,0,1657,139313,1,1
11681,1,3212354,ROLAND PARK,,1,1653,139314,1,1
11681,1,3212355,ROLAND PARK,,1,1659,139314,1,1
11681,1,3212356,ROLAND PARK,,1,1653,139314,1,1
11681,1,3212357,ROLAND PARK,,1,1659,139314,1,1
11681,1,3212358,ROLAND PARK,,1,1658,139314,1,1
11681,1,3212359,ROLAND PARK,,1,1653,139314,1,1
11681,1,3212360,ROLAND PARK,,1,1659,139314,1,1
11681,1,3212361,ROLAND PARK,,1,1652,139314,1,1
11681,1,3212362,ROLAND PARK,,1,1651,139314,1,1
11681,1,3212363,ROLAND PARK,,1,1654,139314,1,1
11681,1,3212364,ROLAND PARK,,1,1652,139314,1,1
11681,1,3212365,ROLAND PARK,,1,1651,139314,1,1
11681,1,3212366,ROLAND PARK,,1,1650,139314,1,1
11681,1,3212367,ROLAND PARK,,1,1656,139314,1,1
11681,1,3212368,ROLAND PARK,,1,1651,139314,1,1
11681,1,3212369,ROLAND PARK,,1,1658,139314,1,1
11681,1,3212370,ROLAND PARK,,1,1656,139315,1,1
11684,1,3218662,DOWNTOWN,,0,1527,139343,1,1
11684,1,3218663,DOWNTOWN,,0,1437,139343,1,1
11684,1,3218664,DOWNTOWN,,0,3205,139343,1,1
11684,1,3218665,DOWNTOWN,,0,3206,139343,1,1
11684,1,3218666,CROMWELL BRIDGE PARK & RIDE,,1,1360,139344,1,1
11684,1,3218667,CROMWELL BRIDGE PARK & RIDE,,1,1404,139344,1,1
11684,1,3218668,CROMWELL BRIDGE PARK & RIDE,,1,1525,139344,1,1
11684,1,3218669,CROMWELL BRIDGE PARK & RIDE,,1,1030,139344,1,1
11686,1,3218670,DOWNTOWN,,0,2302,139345,1,1
11686,1,3218671,DOWNTOWN,,0,2304,139345,1,1
11686,1,3218672,DOWNTOWN,,0,2305,139345,1,1
11686,1,3218673,DOWNTOWN,,0,2151,139345,1,1
11686,1,3218674,CEDONIA,,1,2720,139346,1,1
11686,1,3218675,CEDONIA,,1,2765,139346,1,1
11686,1,3218676,CEDONIA,,1,2169,139346,1,1
11687,1,3218677,DOWNTOWN,,0,1652,139348,1,1
11687,1,3218678,DOWNTOWN,,0,1471,139348,1,1
11687,1,3218679,DOWNTOWN,,0,1540,139348,1,1
11687,1,3218680,DOWNTOWN,,0,1430,139348,1,1
11687,1,3218681,NORTH AVE,,0,1528,139347,1,1
11687,1,3218682,NORTH AVE,,0,1435,139347,1,1
11687,1,3218683,NORTH AVE,,0,1542,139347,1,1
11687,1,3218684,NORTH AVE,,0,1541,139347,1,1
11687,1,3218685,PERRY HALL,,1,1528,139350,1,1
11687,1,3218686,PERRY HALL,,1,1435,139350,1,1
11687,1,3218687,PERRY HALL,,1,1542,139350,1,1
11687,1,3218688,PERRY HALL,,1,1541,139350,1,1
11687,1,3218689,PERRY HALL,,1,1652,139349,1,1
11687,1,3218690,PERRY HALL,,1,1471,139349,1,1
11687,1,3218691,PERRY HALL,,1,1430,139349,1,1
11687,1,3218692,PERRY HALL,,1,1540,139349,1,1
11688,1,3218693,DOWNTOWN,,0,2505,139352,1,1
11688,1,3218694,HOPKINS HOSPITAL,,0,2506,139351,1,1
11688,1,3218695,HOPKINS HOSPITAL,,0,2512,139351,1,1
11688,1,3218696,DOWNTOWN,,0,2508,139352,1,1
11688,1,3218697,DOWNTOWN,,0,2500,139352,1,1
11688,1,3218698,DOWNTOWN,,0,2501,139352,1,1
11688,1,3218699,DOWNTOWN,,0,2502,139352,1,1
11688,1,3218700,DOWNTOWN,,0,2502,139352,1,1
11688,1,3218701,DOWNTOWN,,0,2058,139352,1,1
11688,1,3218702,DOWNTOWN,,0,2501,139352,1,1
11688,1,3218703,DOWNTOWN,,0,2503,139352,1,1
11688,1,3218704,DOWNTOWN,,0,2504,139352,1,1
11688,1,3218705,WHITE MARSH,,1,2508,139354,1,1
11688,1,3218706,WHITE MARSH,,1,2504,139354,1,1
11688,1,3218707,WHITE MARSH,,1,2513,139353,1,1
11688,1,3218708,WHITE MARSH,,1,2512,139353,1,1
11688,1,3218709,WHITE MARSH,,1,2412,139353,1,1
11688,1,3218710,WHITE MARSH,,1,2061,139353,1,1
11688,1,3218711,WHITE MARSH,,1,2506,139353,1,1
11688,1,3218712,WHITE MARSH,,1,2311,139353,1,1
11688,1,3218713,WHITE MARSH,,1,2720,139353,1,1
11688,1,3218714,WHITE MARSH,,1,2064,139353,1,1
11688,1,3218715,WHITE MARSH,,1,2506,139353,1,1
11689,1,3218716,DOWNTOWN/HARBOR EAST,,0,1702,139355,1,1
11689,1,3218717,DOWNTOWN/HARBOR EAST,,0,1700,139355,1,1
11689,1,3218718,DOWNTOWN/HARBOR EAST,,0,1704,139355,1,1
11689,1,3218719,DOWNTOWN/HARBOR EAST,,0,1705,139355,1,1
11689,1,3218720,DOWNTOWN/HARBOR EAST,,0,1701,139355,1,1
11689,1,3218721,COLUMBIA,,1,1700,139356,1,1
11689,1,3218722,COLUMBIA,,1,1703,139356,1,1
11689,1,3218723,COLUMBIA,,1,1704,139356,1,1
11689,1,3218724,COLUMBIA,,1,1701,139356,1,1
11689,1,3218725,COLUMBIA,,1,1705,139356,1,1
11690,1,3218726, STATE CENTER METRO,,0,3307,139358,1,1
11690,1,3218727, STATE CENTER METRO,,0,3251,139358,1,1
11690,1,3218728, STATE CENTER METRO,,0,3350,139358,1,1
11690,1,3218729, STATE CENTER METRO,,0,3376,139358,1,1
11690,1,3218730, STATE CENTER METRO,,0,3366,139358,1,1
11690,1,3218731,STATE CENTER METRO,,0,3363,139357,1,1
11690,1,3218732,STATE CENTER METRO,,0,3352,139357,1,1
11690,1,3218733,STATE CENTER METRO,,0,3354,139357,1,1
11690,1,3218734,STATE CENTER METRO,,0,3302,139357,1,1
11690,1,3218735,ARNEY ,,1,3366,139362,1,1
11690,1,3218736,ARNEY ,,1,3253,139362,1,1
11690,1,3218737,ARNEY ,,1,3374,139362,1,1
11690,1,3218738,ARNEY ,,1,3318,139362,1,1
11690,1,3218739,HILLENDALE,,1,3364,139361,1,1
11690,1,3218740,HILLENDALE,,1,3376,139361,1,1
11690,1,3218741,HILLENDALE,,1,3319,139361,1,1
11691,1,3218742,WHISPERING WOODS,,0,2314,139366,1,1
11691,1,3218743,WHISPERING WOODS,,0,2513,139366,1,1
11691,1,3218744,ESSEX,,0,2160,139365,1,1
11691,1,3218745,JOHNS HOPKINS HOSPITAL,,1,2050,139368,1,1
11691,1,3218746,JOHNS HOPKINS HOSPITAL,,1,2002,139368,1,1
11691,1,3218747,JOHNS HOPKINS HOSPITAL,,1,2159,139367,1,1
14498,1,3218748,W BALTIMORE MARC,,0,2757,139369,1,1
14498,1,3218749,W BALTIMORE MARC,,0,2758,139369,1,1
14498,1,3218750,W BALTIMORE MARC,,0,1950,139369,1,1
14498,1,3218751,W BALTIMORE MARC,,0,2753,139369,1,1
14498,1,3218752,W BALTIMORE MARC,,0,1951,139369,1,1
14498,1,3218753,W BALTIMORE MARC,,0,2751,139369,1,1
14498,1,3218754,W BALTIMORE MARC,,0,1952,139369,1,1
14498,1,3218755,W BALTIMORE MARC,,0,2750,139369,1,1
14498,1,3218756,W BALTIMORE MARC,,0,2755,139369,1,1
14498,1,3218757,W BALTIMORE MARC,,0,2750,139369,1,1
14498,1,3218758,W BALTIMORE MARC,,0,2753,139369,1,1
14498,1,3218759,W BALTIMORE MARC,,0,1952,139369,1,1
14498,1,3218760,W BALTIMORE MARC,,0,2759,139369,1,1
14498,1,3218761,W BALTIMORE MARC,,0,2760,139369,1,1
14498,1,3218762,W BALTIMORE MARC,,0,2756,139369,1,1
14498,1,3218763,W BALTIMORE MARC,,0,2761,139369,1,1
14498,1,3218764,W BALTIMORE MARC,,0,2766,139369,1,1
14498,1,3218765,W BALTIMORE MARC,,0,2759,139369,1,1
14498,1,3218766,W BALTIMORE MARC,,0,1954,139369,1,1
14498,1,3218767,W BALTIMORE MARC,,0,1955,139369,1,1
14498,1,3218768,W BALTIMORE MARC,,0,2762,139369,1,1
14498,1,3218769,W BALTIMORE MARC,,0,1956,139369,1,1
14498,1,3218770,W BALTIMORE MARC,,0,1957,139369,1,1
14498,1,3218771,W BALTIMORE MARC,,0,2765,139369,1,1
14498,1,3218772,W BALTIMORE MARC,,0,1958,139369,1,1
14498,1,3218773,W BALTIMORE MARC,,0,2770,139369,1,1
14498,1,3218774,W BALTIMORE MARC,,0,2765,139369,1,1
14498,1,3218775,W BALTIMORE MARC,,0,2751,139369,1,1
14498,1,3218776,W BALTIMORE MARC,,0,2752,139369,1,1
14498,1,3218777,W BALTIMORE MARC,,0,1952,139369,1,1
14498,1,3218778,W BALTIMORE MARC,,0,2768,139369,1,1
14498,1,3218779,W BALTIMORE MARC,,0,2770,139369,1,1
14498,1,3218780,W BALTIMORE MARC,,0,2767,139369,1,1
14498,1,3218781,W BALTIMORE MARC,,0,2765,139369,1,1
14498,1,3218782,W BALTIMORE MARC,,0,2763,139369,1,1
14498,1,3218783,W BALTIMORE MARC,,0,2750,139369,1,1
14498,1,3218784,W BALTIMORE MARC,,0,2754,139369,1,1
14498,1,3218785,W BALTIMORE MARC,,0,2755,139369,1,1
14498,1,3218786,W BALTIMORE MARC,,0,2753,139369,1,1
14498,1,3218787,W BALTIMORE MARC,,0,2764,139369,1,1
14498,1,3218788,W BALTIMORE MARC,,0,2763,139369,1,1
14498,1,3218789,W BALTIMORE MARC,,0,2767,139369,1,1
14498,1,3218790,TRADEPOINT ATLANTIC,,1,2754,139370,1,1
14498,1,3218791,TRADEPOINT ATLANTIC,,1,1950,139370,1,1
14498,1,3218792,TRADEPOINT ATLANTIC,,1,2753,139370,1,1
14498,1,3218793,TRADEPOINT ATLANTIC,,1,1951,139370,1,1
14498,1,3218794,TRADEPOINT ATLANTIC,,1,2751,139370,1,1
14498,1,3218795,TRADEPOINT ATLANTIC,,1,2752,139370,1,1
14498,1,3218796,TRADEPOINT ATLANTIC,,1,1952,139370,1,1
14498,1,3218797,TRADEPOINT ATLANTIC,,1,2750,139370,1,1
14498,1,3218798,TRADEPOINT ATLANTIC,,1,2754,139370,1,1
14498,1,3218799,TRADEPOINT ATLANTIC,,1,2755,139370,1,1
14498,1,3218800,TRADEPOINT ATLANTIC,,1,2757,139370,1,1
14498,1,3218801,TRADEPOINT ATLANTIC,,1,2758,139370,1,1
14498,1,3218802,TRADEPOINT ATLANTIC,,1,1952,139370,1,1
14498,1,3218803,TRADEPOINT ATLANTIC,,1,2750,139370,1,1
14498,1,3218804,TRADEPOINT ATLANTIC,,1,2753,139370,1,1
14498,1,3218805,TRADEPOINT ATLANTIC,,1,1952,139370,1,1
14498,1,3218806,TRADEPOINT ATLANTIC,,1,2759,139370,1,1
14498,1,3218807,TRADEPOINT ATLANTIC,,1,2760,139370,1,1
14498,1,3218808,TRADEPOINT ATLANTIC,,1,2756,139370,1,1
14498,1,3218809,TRADEPOINT ATLANTIC,,1,2761,139370,1,1
14498,1,3218810,TRADEPOINT ATLANTIC,,1,2759,139370,1,1
14498,1,3218811,TRADEPOINT ATLANTIC,,1,1954,139370,1,1
14498,1,3218812,TRADEPOINT ATLANTIC,,1,1955,139370,1,1
14498,1,3218813,TRADEPOINT ATLANTIC,,1,2760,139370,1,1
14498,1,3218814,TRADEPOINT ATLANTIC,,1,1956,139370,1,1
14498,1,3218815,TRADEPOINT ATLANTIC,,1,1957,139370,1,1
14498,1,3218816,TRADEPOINT ATLANTIC,,1,2764,139370,1,1
14498,1,3218817,TRADEPOINT ATLANTIC,,1,2763,139370,1,1
14498,1,3218818,TRADEPOINT ATLANTIC,,1,1958,139370,1,1
14498,1,3218819,TRADEPOINT ATLANTIC,,1,2761,139370,1,1
14498,1,3218820,TRADEPOINT ATLANTIC,,1,2770,139370,1,1
14498,1,3218821,TRADEPOINT ATLANTIC,,1,2759,139370,1,1
14498,1,3218822,TRADEPOINT ATLANTIC,,1,2767,139370,1,1
14498,1,3218823,TRADEPOINT ATLANTIC,,1,2765,139370,1,1
14498,1,3218824,TRADEPOINT ATLANTIC,,1,2770,139370,1,1
14498,1,3218825,TRADEPOINT ATLANTIC,,1,2765,139370,1,1
14498,1,3218826,TRADEPOINT ATLANTIC,,1,2767,139370,1,1
14498,1,3218827,TRADEPOINT ATLANTIC,,1,2767,139370,1,1
14498,1,3218828,TRADEPOINT ATLANTIC,,1,2753,139370,1,1
14498,1,3218829,TRADEPOINT ATLANTIC,,1,2756,139370,1,1
14498,1,3218830,TRADEPOINT ATLANTIC,,1,2770,139370,1,1
11734,1,3220263,HOPKINS BAYVIEW,,0,1754,139663,1,1
11734,1,3220264,HOPKINS BAYVIEW,,0,2526,139663,1,1
11734,1,3220265,HOPKINS BAYVIEW,,0,2527,139663,1,1
11734,1,3220266,HOPKINS BAYVIEW,,0,2528,139663,1,1
11734,1,3220267,HOPKINS BAYVIEW,,0,1750,139663,1,1
11734,1,3220268,HOPKINS BAYVIEW,,0,2529,139663,1,1
11734,1,3220269,HOPKINS BAYVIEW,,0,1751,139663,1,1
11734,1,3220270,HOPKINS BAYVIEW,,0,1752,139663,1,1
11734,1,3220271,HOPKINS BAYVIEW,,0,1753,139663,1,1
11734,1,3220272,HOPKINS BAYVIEW,,0,2525,139663,1,1
11734,1,3220273,HOPKINS BAYVIEW,,0,2530,139663,1,1
11734,1,3220274,HOPKINS BAYVIEW,,0,2526,139663,1,1
11734,1,3220275,HOPKINS BAYVIEW,,0,1754,139663,1,1
11734,1,3220276,HOPKINS BAYVIEW,,0,2527,139663,1,1
11734,1,3220277,HOPKINS BAYVIEW,,0,1755,139663,1,1
11734,1,3220278,HOPKINS BAYVIEW,,0,2528,139663,1,1
11734,1,3220279,HOPKINS BAYVIEW,,0,1759,139663,1,1
11734,1,3220280,HOPKINS BAYVIEW,,0,2529,139663,1,1
11734,1,3220281,HOPKINS BAYVIEW,,0,1751,139663,1,1
11734,1,3220282,HOPKINS BAYVIEW,,0,1752,139663,1,1
11734,1,3220283,HOPKINS BAYVIEW,,0,1753,139663,1,1
11734,1,3220284,HOPKINS BAYVIEW,,0,2525,139663,1,1
11734,1,3220285,HOPKINS BAYVIEW,,0,2530,139663,1,1
11734,1,3220286,HOPKINS BAYVIEW,,0,2526,139663,1,1
11734,1,3220287,HOPKINS BAYVIEW,,0,1754,139663,1,1
11734,1,3220288,HOPKINS BAYVIEW,,0,2527,139663,1,1
11734,1,3220289,HOPKINS BAYVIEW,,0,1762,139663,1,1
11734,1,3220290,HOPKINS BAYVIEW,,0,2528,139663,1,1
11734,1,3220291,HOPKINS BAYVIEW,,0,1759,139663,1,1
11734,1,3220292,HOPKINS BAYVIEW,,0,2529,139663,1,1
11734,1,3220293,HOPKINS BAYVIEW,,0,1751,139663,1,1
11734,1,3220294,HOPKINS BAYVIEW,,0,1752,139663,1,1
11734,1,3220295,HOPKINS BAYVIEW,,0,1753,139663,1,1
11734,1,3220296,HOPKINS BAYVIEW,,0,2525,139663,1,1
11734,1,3220297,HOPKINS BAYVIEW,,0,2530,139663,1,1
11734,1,3220298,HOPKINS BAYVIEW,,0,2526,139663,1,1
11734,1,3220299,HOPKINS BAYVIEW,,0,2527,139663,1,1
11734,1,3220300,HOPKINS BAYVIEW,,0,1760,139663,1,1
11734,1,3220301,HOPKINS BAYVIEW,,0,2528,139663,1,1
11734,1,3220302,HOPKINS BAYVIEW,,0,1759,139663,1,1
11734,1,3220303,HOPKINS BAYVIEW,,0,2529,139663,1,1
11734,1,3220304,HOPKINS BAYVIEW,,0,2531,139663,1,1
11734,1,3220305,HOPKINS BAYVIEW,,0,2533,139663,1,1
11734,1,3220306,HOPKINS BAYVIEW,,0,2536,139663,1,1
11734,1,3220307,HOPKINS BAYVIEW,,0,2532,139663,1,1
11734,1,3220308,HOPKINS BAYVIEW,,0,2530,139663,1,1
11734,1,3220309,HOPKINS BAYVIEW,,0,1760,139663,1,1
11734,1,3220310,HOPKINS BAYVIEW,,0,2528,139663,1,1
11734,1,3220311,HOPKINS BAYVIEW,,0,1751,139663,1,1
11734,1,3220312,HOPKINS BAYVIEW,,0,1761,139663,1,1
11734,1,3220313,HOPKINS BAYVIEW,,0,1754,139663,1,1
11734,1,3220314,HOPKINS BAYVIEW,,0,2533,139663,1,1
11734,1,3220315,HOPKINS BAYVIEW,,0,2532,139663,1,1
11734,1,3220316,HOPKINS BAYVIEW,,0,1758,139663,1,1
11734,1,3220317,HOPKINS BAYVIEW,,0,1756,139663,1,1
11734,1,3220318,HOPKINS BAYVIEW,,0,2536,139663,1,1
11734,1,3220319,HOPKINS BAYVIEW,,0,2537,139663,1,1
11734,1,3220320,HOPKINS BAYVIEW,,0,1756,139663,1,1
11734,1,3220321,HOPKINS BAYVIEW,,0,2534,139663,1,1
11734,1,3220322,HOPKINS BAYVIEW,,0,2536,139663,1,1
11734,1,3220323,HOPKINS BAYVIEW,,0,2537,139663,1,1
11734,1,3220324,HOPKINS BAYVIEW,,0,1760,139663,1,1
11734,1,3220325,HOPKINS BAYVIEW,,0,2534,139663,1,1
11734,1,3220326,HOPKINS BAYVIEW,,0,2534,139664,1,1
11734,1,3220327,HOPKINS BAYVIEW,,0,1756,139664,1,1
11734,1,3220328,HOPKINS BAYVIEW,,0,2537,139664,1,1
11734,1,3220329,HOPKINS BAYVIEW,,0,2537,139664,1,1
11734,1,3220330,HOPKINS BAYVIEW,,0,1754,139663,1,1
11734,1,3220331,HOPKINS BAYVIEW,,0,1750,139663,1,1
11734,1,3220332,HOPKINS BAYVIEW,,0,2525,139663,1,1
